"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
28.9072579204458,1.23032329386256,0.460932387916614,2.66920556271507,0.00760309019712481,0.034776594364289,"105378580"
42.7779460211228,1.30752694433189,0.405977306087648,3.22068973985852,0.0012788250949241,0.008457301034847,"79854"
39.4693131881851,3.18380324102095,0.516841326373162,6.16011738721185,7.26910402350945e-10,2.9336682121378e-08,"284600"
7287.53704515267,1.18984768058796,0.282928979460555,4.20546415166302,2.60546886528907e-05,0.000329604997306273,"375790"
119.284641103163,1.11661858864624,0.424859620265341,2.62820596588791,0.00858365262208367,0.0380773092304533,"8784"
545.468272104772,1.79251619973306,0.362601783282569,4.94348423635905,7.67385578281072e-07,1.53279428504901e-05,"219293"
214.16909963724,1.03856316194329,0.363262357759712,2.85898921195208,0.00424993237578766,0.0219461190109544,"643988"
16.9803968365434,2.87313332073523,0.801813224026593,3.58329500517185,0.000339287052470515,0.00289292724414203,"105378589"
108.167927435975,2.5648721875727,0.484936759220794,5.28908592471726,1.22929136710819e-07,3.07166779396458e-06,"2563"
12.3511491469708,1.83452143782059,0.682985099562004,2.68603434979337,0.0072305654951649,0.0334251995166728,"105378604"
26.7245338933349,3.37627888631075,0.992057093415287,3.40331106820422,0.000665744381553527,0.00499951821587823,"105378608"
9.99061143176753,2.42026341371079,0.690355807097122,3.50582031588574,0.000455202408341568,0.00367034551245948,"107984910"
36.738079454221,1.70982051786518,0.494054158704627,3.46079571994334,0.000538581335362608,0.00420912664261547,"26038"
34.4959438870819,2.62979565311912,0.604568903629071,4.34986919990945,1.36218759469758e-05,0.000187893768116049,"3604"
46.1736352276274,2.19108229587998,0.656194127496986,3.33907635570853,0.000840574559716038,0.00604983803864567,"57540"
98.4466022653769,3.73589462810201,0.546793171906101,6.83237249484814,8.35216328279987e-12,4.99314957750001e-10,"374946"
5120.95749013458,1.06377232905919,0.299442988628046,3.55250371342159,0.000381583632737344,0.00318550747499198,"5351"
40.5443465613584,1.99006379343585,0.422508881461559,4.71011114973903,2.47581733964711e-06,4.33895467599661e-05,"114827"
15.8623373112294,1.51102893396063,0.477547371566997,3.16414459366079,0.00155539500471591,0.00987785852213103,"101927417"
798.528150149619,1.04801152983245,0.274869154183909,3.81276514254216,0.000137420682114755,0.00135629195246043,"128272"
8.63810675095669,2.47921875822238,0.79580971679896,3.11534114988531,0.00183732279147702,0.0112810174315634,"284729"
1247.76135389287,1.63191134521337,0.247532177493716,6.59272407222612,4.31828717273492e-11,2.21871513832868e-09,"4237"
254.5327364914,1.79982686385447,0.203605287732749,8.83978448642702,9.5903413389215e-19,2.04490053199154e-16,"105376806"
3477.02854699356,1.21203493640659,0.269855237996461,4.4914263862556,7.07477540865829e-06,0.000106546367499317,"55920"
12.1596889878735,4.63631564256296,1.07315450994005,4.32026851643381,1.55839455739164e-05,0.000211312355802755,"81569"
19.9505133085203,1.95487061935465,0.699666008725929,2.79400541826294,0.00520596064020075,0.0258249156457574,"3362"
12.9753262802568,2.18557014867023,0.726385377790939,3.00883004462028,0.0026225577780253,0.0150422295149817,"400745"
6.37817279143747,3.85491377211045,1.0361024570207,3.72059128514684,0.000198756881845104,0.00184327377157328,"2046"
143.98456616456,1.35109498752565,0.271007313305648,4.9854558205293,6.18159036652805e-07,1.26839095997075e-05,"100996511"
138.365942152413,3.02333929326328,0.446459201666071,6.771815390927,1.27176356475364e-11,7.24735285776202e-10,"1870"
598.687177829333,1.09343107000417,0.220923526542252,4.94936454762346,7.44561738842432e-07,1.49303301032612e-05,"2582"
3079.51241222488,1.33416959529612,0.449609361008814,2.96739728083635,0.00300332616295245,0.016720214650014,"3925"
395.770969075915,1.1849367858313,0.313069956717234,3.78489459115217,0.000153773741859184,0.00148869040217592,"64793"
36.8150199195079,2.61836098849148,0.439751214781239,5.9541870504986,2.6136773912382e-09,9.27586291573942e-08,"55057"
240.806944885706,2.17798510585073,0.544333855726445,4.00119353763892,6.30237822881599e-05,0.000707897066464947,"27293"
1053.76372816453,1.47850934092696,0.33438934158512,4.42152053626566,9.80087472400863e-06,0.000141202129258564,"1104"
14.3219031735448,2.44361935621247,0.615137306508744,3.97247790104198,7.11288368268045e-05,0.000785148208752134,"6080"
30.9805042570378,1.58672826430796,0.400671461096309,3.96017290566787,7.48955152934173e-05,0.000818953653766097,"692212"
24.1422202536462,1.24691903471374,0.472317743587012,2.64000040575233,0.00829059279613679,0.0371378497679888,"692073"
122.543019508046,2.63016213357301,0.387913718346475,6.78027615208959,1.19946389035339e-11,6.89678259830836e-10,"79570"
2292.95935438637,1.50363215434925,0.536391999292451,2.80323374758139,0.00505929867072039,0.0252589805049215,"347735"
6.11350503696582,3.36280117830024,1.02257391533791,3.28856538178856,0.00100699392371626,0.00700161780601301,"105378625"
107.405474520238,2.10751468323336,0.596350113386715,3.53402244071798,0.000409286327048597,0.00338037742097884,"90853"
5413.66284641522,1.60566538216011,0.376302657386562,4.26695201493266,1.98161761309243e-05,0.000261143548159943,"65108"
123.15363958293,2.5011930080624,0.559940253388704,4.46689266028907,7.93639249125568e-06,0.000117857501261613,"114784"
56.069888546297,1.87435120725979,0.629705604742369,2.97655157131187,0.00291510049376524,0.0164003246116911,"2707"
97.2037302833406,2.66837883664413,0.459649269195,5.80524981866578,6.42701043386094e-09,2.11372642636504e-07,"63967"
1974.19345352861,1.1629929107851,0.323731328360029,3.59246328329309,0.000327566819897962,0.00281256785930509,"1296"
286.303904574614,2.93988076348753,0.429326429972799,6.84765846741323,7.50685180337764e-12,4.55160704011904e-10,"55143"
303.229258274767,1.13004876010721,0.274590490133042,4.11539656584499,3.86514297865659e-05,0.000460630709803849,"353500"
5.93118056155646,2.5330140077844,0.883442439838791,2.86720887921868,0.00414109597496203,0.0215669087546007,"51440"
185.339695925097,1.54711294586228,0.513869123237561,3.01071396567847,0.00260634245549067,0.0149760800378711,"84879"
69.6395330850516,2.02176539696815,0.335352529353045,6.0287763472919,1.65205719887556e-09,6.17097628432539e-08,"65243"
3.60490395364691,3.30745084505462,1.0849896381024,3.0483709050339,0.0023008574744912,0.0135467591489,"105378675"
546.362239498696,1.1318601004041,0.365268336159467,3.09870850647716,0.00194366148956936,0.0117877379790498,"1503"
32.0338600801422,1.44494422815089,0.493730137782033,2.92658705146492,0.00342703582478376,0.0185862247626052,"200172"
49.9199161745225,1.66406975743922,0.519867346855045,3.20095071849783,0.00136974957168375,0.00892937128424767,"105378678"
138.748379083365,3.65484603190004,0.708469918803325,5.15878788202247,2.48553708655412e-07,5.79739630206566e-06,"1907"
1767.37010247947,1.00141639306914,0.267638522313247,3.74167509375603,0.000182797750223817,0.00172147443318984,"64175"
2232.73955063124,1.89615474804642,0.363777671422726,5.21240003717273,1.86413022279493e-07,4.47443714921706e-06,"6513"
629.136059494695,3.93282199729437,0.421740195586332,9.3252244828755,1.10748903047061e-20,3.4346047042356e-18,"991"
7.21543687342676,1.7154917932852,0.592824069217756,2.89376204908284,0.00380656510440457,0.0201987933070095,"102466723"
14.6196084960889,1.97084681714253,0.573671292416495,3.43549841729166,0.000591464917982197,0.00453651464520698,"112268225"
563.597373134472,1.02055757863178,0.343189586017599,2.97374285296479,0.00294191503477222,0.0165040078918476,"6536"
363.583308801092,3.34235916159729,0.515857024021031,6.47923553612604,9.21884978650975e-11,4.37630258789286e-09,"11004"
28.865530909877,1.42492813519628,0.414895346574236,3.43442785502855,0.000593806115501006,0.00455174268344045,"94163"
220.377114738751,1.50274075969889,0.456659781955801,3.29072280738823,0.000999303296402292,0.00695949195564655,"8438"
17.1612371270068,2.94364580780785,0.672216179851202,4.37901659620785,1.19216053899109e-05,0.000167972531449147,"127343"
1674.44497800676,2.35976783403126,0.697705106295175,3.38218512769909,0.000719116647009834,0.00532167510784621,"10158"
147.390350837245,2.47185780500236,0.369875698026347,6.6829419131675,2.34192422069501e-11,1.27445732433649e-09,"6491"
5.1913121715236,2.30773296895766,0.82031704257432,2.81322080267348,0.00490479589016811,0.0246124754739618,"1996"
116.181982588964,2.08112165320536,0.789571294205604,2.63576154360981,0.00839487025699578,0.0375130187331035,"5865"
101.841583296966,2.95411065393375,0.488855461555341,6.04291224349825,1.51356989140805e-09,5.74595145570591e-08,"4998"
300.332955286654,2.39786064982912,0.437467007641138,5.48123768866276,4.22360588906804e-08,1.16831787982253e-06,"7804"
5.38490366747022,2.7505169269866,0.796533706387539,3.45310801655942,0.000554167051641,0.00431118040448107,"105378728"
8.15976964958491,4.07585169659936,0.960232152477698,4.24465238544907,2.18932546011146e-05,0.000283924331210704,"105378726"
272.501395470182,2.00082047782747,0.559886220249037,3.5736197917811,0.000352080058141063,0.00297465883033756,"55001"
5.87322470528936,2.4437213534824,0.962876934455442,2.53793736877127,0.0111507938155279,0.0465668942970314,"163747"
16.7069190239453,2.5198498749231,0.657706451043893,3.83126829746563,0.000127484395363837,0.00127569152294662,"107984958"
4.56020552714901,3.97765215972687,1.10781242461828,3.59054662263556,0.000329985195957198,0.0028298079057601,"7809"
55.9767989812913,2.53001753122096,0.575041152252006,4.39971560524455,1.08392837113341e-05,0.000154423581470994,"255738"
135.899708868812,1.82433866252799,0.698254140619938,2.61271442072405,0.00898263257787335,0.0393694107177193,"51361"
31.478158925476,2.29702147365825,0.70021152251478,3.28046797260434,0.00103635030439882,0.00716484605205423,"100996301"
165.844348230276,1.38953496621921,0.485128192278762,2.86426348403343,0.00417980170293572,0.0217154489691403,"84251"
104.046592910091,4.90068433302364,0.572828418919198,8.55523952926455,1.17624234358361e-17,1.98003373982064e-15,"55635"
104.025513296182,2.51474124659009,0.604586247999688,4.15944169241407,3.19026445969639e-05,0.000391319735044351,"204962"
160.584940180777,1.76589261625708,0.274491698914581,6.43331883346536,1.24847381434689e-10,5.74544954814636e-09,"117178"
86.7609016859816,4.3268534114249,0.880400743658352,4.9146407957874,8.89453854503367e-07,1.74127435158207e-05,"23566"
76.4953704317494,2.43441192528614,0.582487580687035,4.17933704683418,2.92360118843531e-05,0.000362960619158148,"255631"
525.060015578467,1.02445648022836,0.271640452131309,3.77136936781841,0.000162354144257608,0.00155936767609587,"55144"
173.120089080675,1.85405749879417,0.380570617633133,4.87178308805086,1.10595553388999e-06,2.11022253882499e-05,"8317"
230.86065564395,1.25247954960317,0.205641635944906,6.09059320039025,1.12493070257741e-09,4.36115180103762e-08,"148867"
3088.21987522787,5.35292822672,0.61970144877629,8.63791465598523,5.72483567294647e-18,1.03155894622311e-15,"1301"
447.646910325235,1.33159485103668,0.343207580139684,3.87985268418235,0.000104519748544054,0.00108054416403907,"29957"
326.685679034065,2.11935077041491,0.435515700338525,4.86630164829315,1.13705929157317e-06,2.163117925166e-05,"84722"
92.1139443617073,3.38370135313214,0.701889280053153,4.82084774521118,1.42949432379348e-06,2.65239095452529e-05,"388662"
1258.11727638417,1.36145681262349,0.510120360991519,2.66889329799977,0.00761016222676083,0.0348027204461357,"1117"
75.9872538713038,1.64233235394516,0.353791120982728,4.64209601807768,3.44892510062278e-06,5.73036665906721e-05,"57413"
23.2359902478549,1.8380577500206,0.512735116108543,3.58480956789293,0.000337324243831565,0.00287799780824217,"284467"
81.6494232506005,1.47712994907278,0.389813284281609,3.78932686143572,0.000151056049961615,0.00146682017091758,"26191"
115.4882212072,1.24779809612122,0.397218019054013,3.14134313214916,0.00168174872491888,0.010531303138644,"55356"
52.4161936578792,1.1939708538381,0.462978814355373,2.57888874569891,0.00991187035653166,0.0425029372905272,"112268235"
882.800119125617,1.62699964753894,0.28262072189091,5.75683069752738,8.5707791100872e-09,2.75849717094089e-07,"3321"
1514.65751870027,1.23842620590967,0.17797169605056,6.95855708178367,3.43775450287103e-12,2.22688163202433e-10,"5738"
13.5074414040294,1.16291333859751,0.405205366633508,2.86993567794801,0.00410555305420338,0.0214254101566188,"101929099"
44.4406540388006,1.67075686569629,0.634766504635083,2.63208101482416,0.00848636239624147,0.0378096038016073,"105378936"
94.9333116934988,1.23763370072068,0.331424231297397,3.73428851558568,0.000188246597211014,0.00176176506321807,"2210"
13.4109666702814,1.6531665178804,0.584748578500493,2.82714072109371,0.00469656841910638,0.0237884872836564,"100996318"
56.9660340207511,1.62662664780344,0.489089116408146,3.32582875642242,0.00088156070745178,0.00627964750043672,"653820"
21.1112886826433,1.60760821451064,0.43684662961427,3.68002888320356,0.000233207537600916,0.00210404840077385,"338391"
83.2992738015163,1.51239187063836,0.322301904735374,4.69246953994922,2.69926734170085e-06,4.63531231356373e-05,"100132417"
53.9695726297257,1.35475351166606,0.425064117600561,3.18717448867123,0.00143670072939945,0.00927835980897119,"554282"
61.6745107017151,1.20247697360687,0.399011649468706,3.01363876269777,0.00258134963351709,0.0148692015022066,"728833"
557.593121096526,1.01072504780214,0.260251612823228,3.88364566443114,0.000102901837094819,0.00106683521302477,"653519"
8.70131349813845,2.30498641005269,0.572988414982783,4.0227452244771,5.75237113667164e-05,0.000654450512556769,"101928979"
516.919410862575,1.02901121996153,0.284610102838198,3.61551192209972,0.000299754678429701,0.00260967096188526,"5565"
844.578102575836,1.31867688161025,0.313821491272856,4.20199673470963,2.64570951080783e-05,0.000333476695827783,"607"
523.109373035867,1.00412261967114,0.253844105435058,3.95566648258462,7.63215760304562e-05,0.000831170891728697,"51463"
