"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043410","positive regulation of MAPK cascade","66/1430","428/18632",0.154205607476636,2.00920201294033,6.08994273877104,3.73369798914828e-08,3.87060024875038e-06,3.85774826689948e-06,"MAPK8IP1/FGF2/TEK/CCL21/SASH1/ACTA2/VEGFB/MIR27A/GPER1/CCL19/TENM1/MTURN/MARCO/MIR126/IGF1/BMP2/DRD1/FLT4/PLA2G2A/IGFBP6/MIR23A/FERMT2/ARRB1/CD36/CAV2/MYOC/PLA2G5/SPRY2/AVPI1/GHR/HGF/LEP/ACKR3/HAND2/ADRA1D/MIR27B/MIRLET7B/EDN3/ALKAL2/IGF2/ELANE/GPBAR1/RAMP3/BMP4/ADRB1/IL11RA/PECAM1/ERBB4/IL15RA/NPY5R/FGF10/AKAP12/DRD2/ADRA1A/NRXN1/SLCO3A1/PDGFD/ADRA2C/ADRB2/NTRK3/ADRA2B/NEK10/IL6/NTRK2/ADRA2A/FFAR4",66
"GO:0010876","lipid localization","70/1430","468/18632",0.14957264957265,1.94883748729903,5.99384688666479,5.02370378332778e-08,5.10162245425287e-06,5.0846829732994e-06,"ANO3/ABCB1/IRS2/APOB/PRKN/ABCA10/CLU/PLIN5/MIR27A/PPARG/NR1H3/AKR1C1/MIR145/ABCG2/APOLD1/SERPINA5/CIDEA/SOAT2/PNPLA2/CETP/PLA2G2A/STARD5/TAC1/NMB/EEPD1/THRSP/CAV1/CD36/ABCB11/ABCA9/PLA2G5/CIDEC/RBP7/SPX/LEP/MIR27B/ADIPOQ/LPL/ACSL5/C1QTNF1/PLTP/CRY2/ECRG4/APOL6/APOL5/ABCA6/AGTR1/RBP4/PMP2/XKR4/AKR1C4/RILP/FABP4/ACACB/APOD/CYP4A11/DRD2/HSD17B13/SLCO3A1/SLCO4A1/ACSL1/CES1/SLC25A20/ANO5/SPNS2/APOL4/ABCA8/IL6/ABCD2/APOL3",70
"GO:0071375","cellular response to peptide hormone stimulus","54/1430","325/18632",0.166153846153846,2.16488004303389,6.10816731310207,5.38559280328441e-08,5.35974195782864e-06,5.34194541415567e-06,"MGARP/IRS2/CYP11A1/SOCS2/MIR143/LHCGR/RARRES2/GPER1/ADCY5/PPARG/NR4A1/TNS2/MIR145/VAMP2/TRARG1/SLC22A12/IGF1/CA3/CPEB1/PLA2G2A/SORBS1/PDK4/GLP2R/STAT5A/CAV1/CAV2/PID1/ADCY4/GHR/FBP1/LEP/PRKAR2B/KLF2/ADIPOQ/NR4A3/FOS/IGF2/PDK2/PCK1/CRHR2/KLF4/TAT/KLF15/GRIA1/AGTR1/SLC2A4/INHBB/SRSF5/ECHDC3/KANK1/PDE3B/SIK2/FFAR3/CRHBP",54
"GO:0070372","regulation of ERK1 and ERK2 cascade","49/1430","283/18632",0.173144876325088,2.25596876621612,6.13850320304742,5.96938584020521e-08,5.72621273559138e-06,5.70719935848638e-06,"FGF2/ITGB1BP1/TEK/CCL21/ACTA2/VEGFB/MIR27A/GPER1/DUSP1/CCL19/CCN1/MTURN/MARCO/MIR126/MIR145/IGF1/BMP2/FLT4/PLA2G2A/MIR23A/FERMT2/ARRB1/CD36/PLA2G5/SPRY2/ACKR3/HAND2/MIR27B/ADIPOQ/FBLN1/MIRLET7B/SEMA6A/ALKAL2/SPRY1/GPBAR1/RRAS/RAMP3/KLF4/ERBB4/NPY5R/AKAP12/LMO3/DRD2/ADRA1A/NRXN1/ATF3/PDGFD/NEK10/FFAR4",49
"GO:0050878","regulation of body fluid levels","54/1430","326/18632",0.165644171779141,2.15823930670556,6.08284850441005,5.983984369991e-08,5.72621273559138e-06,5.70719935848638e-06,"SAA1/TYRO3/SELP/ANGPTL1/ADCY5/VWF/ANGPTL2/CYP4F12/EMILIN2/NR1H3/NPR1/SVEP1/CDO1/AVPR2/APLNR/TFPI2/STAT5A/ITPK1/CAV1/CD36/PROCR/ADCY4/CTSG/VTN/PRKAR2B/ADAMTS18/FBLN1/ANGPT4/ANGPTL7/F3/MMRN1/C1QTNF1/CSRP1/VIP/SCUBE1/THBD/ERBB4/AQP1/P2RY12/F10/HBB/FGF10/EDNRB/PRRG3/SERPING1/CYP4A11/PEAR1/TFPI/ADRA2C/MYL9/ADRA2B/IL6/ADRA2A/F8",54
"GO:0006937","regulation of muscle contraction","35/1430","171/18632",0.204678362573099,2.66683024577761,6.31332935766491,7.24671801172437e-08,6.80371109930952e-06,6.78111998528391e-06,"TRDN/MIR143/GPER1/BIN1/TNNI3K/PPP1R12B/MIR145/GSTM2/CAV3/SCN5A/PLN/MYL2/CLIC2/TNNC2/CASQ1/ATP1A2/CAV1/SPX/EDN3/TACR1/ADGRD1/ANK2/MYOCD/TNNC1/CNN1/ADRA1A/TNNT3/ADRA2C/MYL9/ADRB2/ADRA2B/HRC/ADRA2A/CASQ2/SCN4A",35
"GO:0007507","heart development","66/1430","438/18632",0.150684931506849,1.96332982086407,5.88226511791738,9.12807376984972e-08,8.41135094051337e-06,8.38342180221915e-06,"SLIT3/FGF2/PDE2A/TEK/LDB3/SGCG/GPER1/DLC1/TGFBR3/SOX17/MIR145/IGF1/CAV3/SCN5A/BMP2/RAMP2/MIR23A/CRIP1/MYL2/APLNR/SOX18/ASB2/ADAMTS5/TGFBR2/MESP1/SORBS2/HAND2/FOXN4/SPRY1/OLFM1/PDLIM3/TBX2/NPY2R/BMP4/ANK2/RBM24/TIE1/WNT11/SCUBE1/ERBB4/MYOCD/PDLIM1/RBP4/TNNC1/ACTC1/SLIT2/NPY5R/MSX1/GLI1/ACVRL1/ACACB/GPC3/TNFRSF1B/HSPB7/MYH11/S1PR1/PLXNA4/CCM2L/TBX18/NTRK3/CLDN5/CDKN1A/NPY1R/CARMN/SMYD1/FLRT2",66
"GO:1902903","regulation of supramolecular fiber organization","57/1430","359/18632",0.158774373259053,2.06873015563823,5.8953146679147,1.15882928911276e-07,1.04842446229547e-05,1.0449432626635e-05,"GMFG/ITGB1BP1/GAS2L2/CSF3/CCL21/PRKN/SHANK3/CLU/BIN1/DLC1/TENM1/KANK2/GSN/LIMA1/MAP1A/SFRP1/CAV3/MYADM/TAC1/PLEKHH2/KANK3/FERMT2/ASB2/TMEFF2/VILL/MYOC/CFL2/LMOD1/BMERB1/PTGER4/CDC42EP5/CRYAB/TACR1/DMTN/ESAM/SYNPO2/ARHGAP40/ARL2/SYNPO/CXCL12/GPX1/SLIT2/ARHGEF15/SPTBN4/RGCC/CDC42EP2/KANK1/SORBS3/S1PR1/ARHGAP6/CDH5/NAV3/TMOD1/SPTBN1/MAPT/MIR214/RAPGEF3",57
"GO:0006720","isoprenoid metabolic process","28/1430","122/18632",0.229508196721311,2.99034735756047,6.35919602505299,1.18639895652409e-07,1.05420021565426e-05,1.05069983814998e-05,"ADH4/CYP3A4/RARRES2/CYP2E1/ADH1A/PECR/ADH1B/AKR1C1/PNPLA2/DHRS4L2/DHRS4/PNPLA4/ADH1C/LPL/DHRS9/LIPE/RETSAT/RBP4/DHRS3/CYP3A5/DHRS4L1/AKR1C4/AKR1C3/CES1/RDH5/ALDH1A1/DGAT2/ALDH1A2",28
"GO:0032970","regulation of actin filament-based process","59/1430","378/18632",0.156084656084656,2.03368483368483,5.85398561787976,1.28249200834022e-07,1.11531812975598e-05,1.11161481568571e-05,"GMFG/ITGB1BP1/CSF3/CCL21/BST1/PRKN/ACTA2/SHANK3/BIN1/DLC1/TENM1/KANK2/GSN/LIMA1/SFRP1/CAV3/SCN5A/MYADM/TAC1/PLN/FAM107A/PLEKHH2/ATP1A2/KANK3/FERMT2/ASB2/CORO2B/CAV1/TMEFF2/VILL/MYOC/CFL2/LMOD1/PTGER4/CDC42EP5/TACR1/DMTN/ESAM/SYNPO2/ARHGAP40/RND2/ANK2/SYNPO/CXCL12/TNNC1/SLIT2/ARHGEF15/SPTBN4/RGCC/CDC42EP2/KANK1/SORBS3/S1PR1/ARHGAP6/ADRB2/TMOD1/SPTBN1/MIR214/RAPGEF3",59
