"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0170062","nutrient storage","18/1430","80/16154",0.225,2.54171328671329,4.30792702249572,0.000174897792613492,0.0036017087800914,0.0036017087800914,"CD36/NR1H3/CAV1/APOB/CRY2/LEP/LPL/CES1/ACACB/IL6/FFAR2/CIDEC/DGAT2/PPARG/MEST/PNPLA2/CIDEA/PLIN5",18
"GO:0007588","excretion","8/1430","20/16154",0.4,4.5186013986014,4.90677058822472,0.000176472249438327,0.00360524643299863,0.00360524643299863,"AGTR1/TACR1/ABCG2/SCN11A/EDNRB/SPX/SLC22A12/NPR1",8
"GO:0006942","regulation of striated muscle contraction","20/1430","94/16154",0.212765957446809,2.40351138223479,4.25293559785052,0.000176553220381414,0.00360524643299863,0.00360524643299863,"TRDN/CASQ1/CAV1/ADRA1A/CAV3/GSTM2/ATP1A2/TNNI3K/BIN1/ADGRD1/HRC/MYL2/CASQ2/TNNT3/SCN4A/CLIC2/ADRB2/PLN/ANK2/SCN5A",20
"GO:0045777","positive regulation of blood pressure","9/1430","25/16154",0.36,4.06674125874126,4.78217131758476,0.000179561952111142,0.0036403948933552,0.0036403948933552,"ADRA1A/ADRA2B/TACR1/NR2F2/ADRB1/AVPR1A/SPX/RARRES2/AVPR2",9
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","49/1430","327/16154",0.149847094801223,1.69274823036291,3.94395282066836,0.000179772587326183,0.0036403948933552,0.0036403948933552,"TGFBR3/CCN1/MAP1LC3A/BMP4/CAV1/NFIA/MAGI2/MIR27B/GDF10/FMOD/PRDM16/MIR142/ACVRL1/SPRY1/MIR145/CITED1/ATOH8/CDKN1C/JUN/ID1/CHRDL1/SPRY2/ACVR1C/FSTL3/INHBB/DACT2/MIR23A/ZNF423/FOS/RBPMS2/PPARG/TMEM100/FERMT2/RBPMS/MIR214/CIDEA/MIRLET7B/RGCC/TGFBR2/CLDN5/CDH5/MIR27A/MYOCD/WFIKKN2/BMP2/LTBP4/IGSF1/BMP3/LRRC32",49
"GO:0045600","positive regulation of fat cell differentiation","14/1430","54/16154",0.259259259259259,2.92872312872313,4.42420804589716,0.000187362026494352,0.00377833796167033,0.00377833796167033,"ZBTB16/FFAR4/LPL/SFRP1/AAMDC/PPARG/FNDC5/RARRES2/ZNF385A/LMO3/MEDAG/ZFP36/ADIRF/BMP2",14
"GO:0002691","regulation of cellular extravasation","11/1430","36/16154",0.305555555555556,3.4517094017094,4.58929925825288,0.000188795015529961,0.00379150320444468,0.00379150320444468,"SELE/PDGFD/PTGER4/CCL21/CXCL12/PLVAP/ELANE/BST1/CCL28/LYVE1/SELP",11
"GO:0060537","muscle tissue development","42/1430","268/16154",0.156716417910448,1.77034756288488,3.96304078415255,0.00019136738254149,0.0038273476508298,0.0038273476508298,"TGFBR3/CASQ1/FOXP2/RBP4/BMP4/CARMN/CAV1/TNN/ERBB4/CAV2/CFL2/CAV3/MYOZ1/TBX2/S100B/GLI1/MIR145/FGF2/TBX18/MESP1/RBM24/MYOM1/TCF21/MYL2/PGM5/MSX1/TNNC1/MIR23A/ASB2/SGCG/MYH11/IGF2/S1PR1/MIR143/CSRP1/SORBS2/MYOCD/ACTC1/BMP2/IGF1/SCN5A/SOX15",42
"GO:0019226","transmission of nerve impulse","13/1430","48/16154",0.270833333333333,3.0594696969697,4.45311476987966,0.000196511992081049,0.00391413230128646,0.00391413230128646,"KCNA2/P2RX1/GRIA1/NPY2R/SCN11A/KCNMB1/DRD1/AVPR1A/SCN9A/S1PR1/SPTBN4/SCN4B/GPER1",13
"GO:0051952","regulation of amine transport","15/1430","61/16154",0.245901639344262,2.7778287286484,4.33528888811643,0.000211673462013529,0.00419891030769695,0.00419891030769695,"GRM7/ADRA2B/KCNA2/DRD2/KCNB1/PER2/LEP/PRKN/ATP1A2/CXCL12/AVPR1A/ADRA2C/FFAR3/ADRA2A/NPY5R",15
"GO:1902905","positive regulation of supramolecular fiber organization","28/1430","156/16154",0.179487179487179,2.02757755065447,4.01907186203993,0.000233990162792469,0.00462273248443658,0.00462273248443658,"TAC1/CLU/LMOD1/CFL2/SYNPO/CAV3/CSF3/TACR1/TENM1/MYOC/CCL21/SYNPO2/SORBS3/BIN1/SFRP1/ARL2/RAPGEF3/NAV3/FERMT2/MAPT/ITGB1BP1/GSN/LIMA1/GPX1/CDC42EP2/RGCC/ARHGEF15/CDC42EP5",28
"GO:0009062","fatty acid catabolic process","20/1430","96/16154",0.208333333333333,2.35343822843823,4.14486165774759,0.000238141887745998,0.00467926840222849,0.00467926840222849,"NUDT7/HADH/ECH1/ABCB11/CYP4A11/LEP/PCCA/ACOX2/ACADS/ACOXL/CYP4F12/CES1/ACACB/IRS2/PLIN5/HACL1/ACAT1/ACADL/ABCD2/ADIPOQ",20
"GO:0009308","amine metabolic process","17/1430","75/16154",0.226666666666667,2.56054079254079,4.22141404343575,0.000238777482253635,0.00467926840222849,0.00467926840222849,"PNMT/HDC/SLC22A3/DRD2/PRKN/ALDH2/MAOA/INMT/AOC3/SULT1A2/DRD1/AOC2/MAOB/DMGDH/KL/SULT1A1/NPR1",17
"GO:0008306","associative learning","13/1430","49/16154",0.26530612244898,2.99703153988868,4.3629909306821,0.000246045958412195,0.00475192264359309,0.00475192264359309,"TAC1/RELN/DRD2/TACR1/SHANK3/GRIA1/MAP1A/CLSTN2/RAPGEF3/DRD1/FOS/PLN/ABCC8",13
"GO:0002673","regulation of acute inflammatory response","11/1430","37/16154",0.297297297297297,3.35841995841996,4.47570662400724,0.000247373750787871,0.00475192264359309,0.00475192264359309,"TAC1/PTGER3/PTGES/C2CD4B/DNASE1L3/IL6/FFAR2/EDNRB/HLA-E/FFAR3/NPY5R",11
"GO:0010742","macrophage derived foam cell differentiation","11/1430","37/16154",0.297297297297297,3.35841995841996,4.47570662400724,0.000247373750787871,0.00475192264359309,0.00475192264359309,"CD36/NR1H3/AGTR1/APOB/PLA2G2A/LPL/CETP/PLA2G5/PPARG/ADIPOQ/SOAT2",11
